,word_id,token,NER_annotation,NER_nested_annotation,final_ent,capitalized,final_ent_reduced,struct_id,lemma,doc,msk
4883,110819519,μόρια,O,O,O,False,O,187,μόριον,0057-021.xml,0
4884,110819520,καὶ,O,O,O,False,O,187,καί,0057-021.xml,0
4885,110819521,σύμπαν,O,O,O,False,O,187,σύμπας,0057-021.xml,0
4886,110819522,ἐνίοτε,O,O,O,False,O,187,ἐνίοτε,0057-021.xml,0
4887,110819523,τὸ,O,O,O,False,O,187,ὁ,0057-021.xml,0
4888,110819524,σῶμα,O,O,O,False,O,187,σῶμα,0057-021.xml,0
4889,110819525,.,O,O,O,False,O,187,.,0057-021.xml,0
4890,,O,O,O,O,False,O,187,,,0
4891,122491969,ἔτι,O,O,O,False,O,187,ἔτι,2042-079.xml,0
4892,122491970,δὲ,O,O,O,False,O,187,δέ,2042-079.xml,0
4893,122491971,καὶ,O,O,O,False,O,187,καί,2042-079.xml,0
4894,122491972,ἐν,O,O,O,False,O,187,ἐν,2042-079.xml,0
4895,122491973,τῷ,O,O,O,False,O,187,ὁ,2042-079.xml,0
4896,122491974,κατὰ,O,O,O,False,O,187,κατά,2042-079.xml,0
4897,122491975,Μάρκον,B-PER,O,B-PERS,True,PERS,187,Μάρκος,2042-079.xml,0
4898,122491976,·,O,O,O,False,O,187,·,2042-079.xml,0
4899,,O,O,O,O,False,O,187,,,0
4900,106274487,ἢ,O,O,O,False,O,187,ἤ,0018-014.xml,0
4901,106274488,οὐχ,O,O,O,False,O,187,οὐ,0018-014.xml,0
4902,106274489,ὁρᾷς,O,O,O,False,O,187,ὁράω,0018-014.xml,0
4903,106274490,τὸν,O,O,O,False,O,187,ὁ,0018-014.xml,0
4904,106274491,Ἄβελ,B-PER,O,B-PERS,True,PERS,187,Ἄβελ,0018-014.xml,1
4905,106274492,—,O,O,O,False,O,187,—,0018-014.xml,0
4906,106274493,ὄνομα,O,O,O,False,O,187,ὄνομα,0018-014.xml,0
4907,106274494,δέ,O,O,O,False,O,187,δέ,0018-014.xml,0
4908,106274495,ἐστι,O,O,O,False,O,187,εἰμί,0018-014.xml,0
4909,106274496,τὰ,O,O,O,False,O,187,ὁ,0018-014.xml,0
4910,106274497,θνητὰ,O,O,O,False,O,187,θνητός,0018-014.xml,0
4911,106274498,πενθοῦντος,O,O,O,False,O,187,πενθέω,0018-014.xml,0
4912,106274499,καὶ,O,O,O,False,O,187,καί,0018-014.xml,0
4913,106274500,τὰ,O,O,O,False,O,187,ὁ,0018-014.xml,0
4914,106274501,ἀθάνατα,O,O,O,False,O,187,ἀθάνατος,0018-014.xml,0
4915,106274502,εὐδαιμονίζοντος,O,O,O,False,O,187,εὐδαιμονίζω,0018-014.xml,0
4916,106274503,—,O,O,O,False,O,187,—,0018-014.xml,0
4917,106274504,",",O,O,O,False,O,187,",",0018-014.xml,0
4918,106274505,ὡς,O,O,O,False,O,187,ὡς,0018-014.xml,0
4919,106274506,ἀνεπιλήπτῳ,O,O,O,False,O,187,ἀνεπίληπτος,0018-014.xml,0
4920,106274507,μὲν,O,O,O,False,O,187,μέν,0018-014.xml,0
4921,106274508,κέχρηται,O,O,O,False,O,187,χράω,0018-014.xml,0
4922,106274509,διανοίᾳ,O,O,O,False,O,187,διάνοια,0018-014.xml,0
4923,106274510,",",O,O,O,False,O,187,",",0018-014.xml,0
4924,106274511,τῷ,O,O,O,False,O,187,ὁ,0018-014.xml,0
4925,106274512,δὲ,O,O,O,False,O,187,δέ,0018-014.xml,0
4926,106274513,μὴ,O,O,O,False,O,187,μή,0018-014.xml,0
4927,106274514,γεγυμνάσθαι,O,O,O,False,O,187,γυμνάζω,0018-014.xml,0
4928,106274515,περὶ,O,O,O,False,O,187,περί,0018-014.xml,0
4929,106274516,λόγους,O,O,O,False,O,187,λόγος,0018-014.xml,0
4930,106274517,ἥττηται,O,O,O,False,O,187,ἡσσάομαι,0018-014.xml,0
4931,106274518,πρὸς,O,O,O,False,O,187,πρός,0018-014.xml,0
4932,106274519,δεινοῦ,O,O,O,False,O,187,δεινός,0018-014.xml,0
4933,106274520,παλαῖσαι,O,O,O,False,O,187,παλαίω,0018-014.xml,0
4934,106274521,Κάιν,B-PER,O,B-PERS,True,PERS,187,Κάϊς,0018-014.xml,0
4935,106274522,τέχνῃ,O,O,O,False,O,187,τέχνη,0018-014.xml,0
4936,106274523,μᾶλλον,O,O,O,False,O,187,μάλα,0018-014.xml,0
4937,106274524,ἢ,O,O,O,False,O,187,ἤ,0018-014.xml,0
4938,106274525,ῥώμῃ,O,O,O,False,O,187,ῥώμη,0018-014.xml,0
4939,106274526,περιγενέσθαι,O,O,O,False,O,187,περιγίγνομαι,0018-014.xml,0
4940,106274527,δυναμένου,O,O,O,False,O,187,δύναμαι,0018-014.xml,0
4941,106274528,;,O,O,O,False,O,187,;,0018-014.xml,0
4942,,O,O,O,O,False,O,187,,,0
4986,,O,O,O,O,False,O,187,,,0
4987,107531056,δεῖ,O,O,O,False,O,187,δέω,0099-001.xml,0
4988,107531057,δὲ,O,O,O,False,O,187,δέ,0099-001.xml,0
4989,107531058,ταῦτα,O,O,O,False,O,187,οὗτος,0099-001.xml,0
4990,107531059,προϋποθέμενον,O,O,O,False,O,187,προυποτίθημι,0099-001.xml,0
4991,107531060,σκοπεῖν,O,O,O,False,O,187,σκοπέω,0099-001.xml,0
4992,107531061,τί,O,O,O,False,O,187,τίς,0099-001.xml,0
4993,107531062,λέγουσιν,O,O,O,False,O,187,λέγω,0099-001.xml,0
4994,107531063,οἱ,O,O,O,False,O,187,ὁ,0099-001.xml,0
4995,107531064,φήσαντες,O,O,O,False,O,187,φημί,0099-001.xml,0
4996,107531065,περὶ,O,O,O,False,O,187,περί,0099-001.xml,0
4997,107531066,Σικελίαν,B-LOC,O,B-LOC,True,MISC,187,Σικελία,0099-001.xml,0
4998,107531067,ἢ,O,O,O,False,O,187,ἤ,0099-001.xml,0
4999,107531068,Ἰταλίαν,B-LOC,O,B-LOC,True,MISC,187,Ἰταλία,0099-001.xml,0
5000,107531069,γενέσθαι,O,O,O,False,O,187,γίγνομαι,0099-001.xml,0
5001,107531070,τῷ,O,O,O,False,O,187,ὁ,0099-001.xml,0
5002,107531071,Ὀδυσσεῖ,B-PER,O,B-PERS,True,PERS,187,Ὀδυσσεύς,0099-001.xml,1
5003,107531072,τὴν,O,O,O,False,O,187,ὁ,0099-001.xml,0
5004,107531073,πλάνην,O,O,O,False,O,187,πλάνη,0099-001.xml,0
5005,107531074,καθ’,O,O,O,False,O,187,κατά,0099-001.xml,0
5006,107531075,Ὅμηρον,B-PER,O,B-PERS,True,PERS,187,Ὅμηρος,0099-001.xml,1
5007,107531076,·,O,O,O,False,O,187,·,0099-001.xml,0
5008,,O,O,O,O,False,O,187,,,0
5009,106039410,τοῦ,O,O,O,False,O,187,ὁ,1799-007.xml,0
5010,106039411,δὲ,O,O,O,False,O,187,δέ,1799-007.xml,0
5011,106039412,ΔΖ,O,O,O,True,MISC,187,ΔΖ,1799-007.xml,0
5012,106039413,πρὸς,O,O,O,False,O,187,πρός,1799-007.xml,0
5013,106039414,τὸ,O,O,O,False,O,187,ὁ,1799-007.xml,0
5014,106039415,Ε,O,O,O,True,MISC,187,Ε,1799-007.xml,0
5015,106039416,λόγος,O,O,O,False,O,187,λόγος,1799-007.xml,0
5016,106039417,ἐστὶ,O,O,O,False,O,187,εἰμί,1799-007.xml,0
5017,106039418,δοθείς,O,O,O,False,O,187,δίδωμι,1799-007.xml,0
5018,106039419,·,O,O,O,False,O,187,·,1799-007.xml,0
5019,,O,O,O,O,False,O,187,,,0
5020,101911493,τίνα,O,O,O,False,O,187,τίς,0059-017.xml,0
5021,101911494,γὰρ,O,O,O,False,O,187,γάρ,0059-017.xml,0
5022,101911495,ἄλλην,O,O,O,False,O,187,ἄλλος,0059-017.xml,0
5023,101911496,",",O,O,O,False,O,187,",",0059-017.xml,0
5024,101911497,ὦ,O,O,O,False,O,187,ὦ,0059-017.xml,0
5025,101911498,Σώκρατες,B-PER,O,B-PERS,True,PERS,187,Σωκράτης,0059-017.xml,1
5026,101911499,",",O,O,O,False,O,187,",",0059-017.xml,0
5027,101911500,πλήν,O,O,O,False,O,187,πλήν,0059-017.xml,0
5028,101911501,γε,O,O,O,False,O,187,γε,0059-017.xml,0
5029,101911502,χρησμῳδοί,O,O,O,False,O,187,χρησμῳδός,0059-017.xml,0
5030,101911503,;,O,O,O,False,O,187,;,0059-017.xml,0
5031,,O,O,O,O,False,O,187,,,0
5032,105366218,ταῦτα,O,O,O,False,O,187,οὗτος,0543-001.xml,0
5033,105366219,δ’,O,O,O,False,O,187,δέ,0543-001.xml,0
5034,105366220,εἰπόντος,O,O,O,False,O,187,λέγω,0543-001.xml,0
5035,105366221,τοῦ,O,O,O,False,O,187,ὁ,0543-001.xml,0
5036,105366222,Φαινέου,B-PER,O,B-PERS,True,PERS,187,Φαινέας,0543-001.xml,1
5037,105366223,τοῦ,O,O,O,False,O,187,ὁ,0543-001.xml,0
5038,105366224,τῶν,O,O,O,False,O,187,ὁ,0543-001.xml,0
5039,105366225,Αἰτωλῶν,I-PER,B-GRP,I-PERS,True,MISC,187,Αἰτωλός,0543-001.xml,0
5040,105366226,στρατηγοῦ,O,O,O,False,O,187,στρατηγός,0543-001.xml,0
5041,105366227,",",O,O,O,False,O,187,",",0543-001.xml,0
5042,105366228,μεταλαβὼν,O,O,O,False,O,187,μεταλαμβάνω,0543-001.xml,0
5043,105366229,Ἀλέξανδρος,B-PER,O,B-PERS,True,PERS,187,Ἀλέξανδρος,0543-001.xml,1
5044,105366230,ὁ,O,O,O,False,O,187,ὁ,0543-001.xml,0
5045,105366231,προσαγορευόμενος,O,O,O,False,O,187,προσαγορεύω,0543-001.xml,0
5046,105366232,Ἴσιος,B-PER,O,B-PERS,True,PERS,187,Ἶσις,0543-001.xml,0
5047,105366233,",",O,O,O,False,O,187,",",0543-001.xml,0
5048,105366234,ἀνὴρ,O,O,O,False,O,187,ἀνήρ,0543-001.xml,0
5049,105366235,δοκῶν,O,O,O,False,O,187,δοκέω,0543-001.xml,0
5050,105366236,πραγματικὸς,O,O,O,False,O,187,πραγματικός,0543-001.xml,0
5051,105366237,εἶναι,O,O,O,False,O,187,εἰμί,0543-001.xml,0
5052,105366238,καὶ,O,O,O,False,O,187,καί,0543-001.xml,0
5053,105366239,λέγειν,O,O,O,False,O,187,λέγω,0543-001.xml,0
5054,105366240,ἱκανός,O,O,O,False,O,187,ἱκανός,0543-001.xml,0
5055,105366241,",",O,O,O,False,O,187,",",0543-001.xml,0
5056,105366242,οὔ,O,O,O,False,O,187,οὐ,0543-001.xml,0
5057,105366243,-τε,O,O,O,False,O,187,τε,0543-001.xml,0
5058,105366244,διαλύεσθαι,O,O,O,False,O,187,διαλύω,0543-001.xml,0
5059,105366245,νῦν,O,O,O,False,O,187,νῦν,0543-001.xml,0
5060,105366246,ἔφησε,O,O,O,False,O,187,φημί,0543-001.xml,0
5061,105366247,τὸν,O,O,O,False,O,187,ὁ,0543-001.xml,0
5062,105366248,Φίλιππον,B-PER,O,B-PERS,True,PERS,187,Φίλιππος,0543-001.xml,1
5063,105366249,ἀληθινῶς,O,O,O,False,O,187,ἀληθινός,0543-001.xml,0
5064,105366250,οὔ,O,O,O,False,O,187,οὐ,0543-001.xml,0
5065,105366251,-τε,O,O,O,False,O,187,τε,0543-001.xml,0
5066,105366252,πολεμεῖν,O,O,O,False,O,187,πολεμέω,0543-001.xml,0
5067,105366253,γενναίως,O,O,O,False,O,187,γενναῖος,0543-001.xml,0
5068,105366254,",",O,O,O,False,O,187,",",0543-001.xml,0
5069,105366255,ὅταν,O,O,O,False,O,187,ὅταν,0543-001.xml,0
5070,105366256,δέῃ,O,O,O,False,O,187,δέω,0543-001.xml,0
5071,105366257,τοῦτο,O,O,O,False,O,187,οὗτος,0543-001.xml,0
5072,105366258,πράττειν,O,O,O,False,O,187,πράσσω,0543-001.xml,0
5073,105366259,",",O,O,O,False,O,187,",",0543-001.xml,0
5074,105366260,ἀλλ’,O,O,O,False,O,187,ἀλλά,0543-001.xml,0
5075,105366261,ἐν,O,O,O,False,O,187,ἐν,0543-001.xml,0
5076,105366262,μὲν,O,O,O,False,O,187,μέν,0543-001.xml,0
5077,105366263,τοῖς,O,O,O,False,O,187,ὁ,0543-001.xml,0
5078,105366264,συλλόγοις,O,O,O,False,O,187,σύλλογος,0543-001.xml,0
5079,105366265,καὶ,O,O,O,False,O,187,καί,0543-001.xml,0
5080,105366266,ταῖς,O,O,O,False,O,187,ὁ,0543-001.xml,0
5081,105366267,ὁμιλίαις,O,O,O,False,O,187,ὁμιλία,0543-001.xml,0
5082,105366268,ἐνεδρεύειν,O,O,O,False,O,187,ἐνεδρεύω,0543-001.xml,0
5083,105366269,καὶ,O,O,O,False,O,187,καί,0543-001.xml,0
5084,105366270,παρατηρεῖν,O,O,O,False,O,187,παρατηρέω,0543-001.xml,0
5085,105366271,καὶ,O,O,O,False,O,187,καί,0543-001.xml,0
5086,105366272,ποιεῖν,O,O,O,False,O,187,ποιέω,0543-001.xml,0
5087,105366273,τὰ,O,O,O,False,O,187,ὁ,0543-001.xml,0
5088,105366274,τοῦ,O,O,O,False,O,187,ὁ,0543-001.xml,0
5089,105366275,πολεμοῦντος,O,O,O,False,O,187,πολεμέω,0543-001.xml,0
5090,105366276,ἔργα,O,O,O,False,O,187,ἔργον,0543-001.xml,0
5091,105366277,",",O,O,O,False,O,187,",",0543-001.xml,0
5092,105366278,κατ’,O,O,O,False,O,187,κατά,0543-001.xml,0
5093,105366279,αὐτὸν,O,O,O,False,O,187,αὐτός,0543-001.xml,0
5094,105366280,δὲ,O,O,O,False,O,187,δέ,0543-001.xml,0
5095,105366281,τὸν,O,O,O,False,O,187,ὁ,0543-001.xml,0
5096,105366282,πόλεμον,O,O,O,False,O,187,πόλεμος,0543-001.xml,0
5097,105366283,ἀδίκως,O,O,O,False,O,187,ἄδικος,0543-001.xml,0
5098,105366284,ἵστασθαι,O,O,O,False,O,187,ἵστημι,0543-001.xml,0
5099,105366285,καὶ,O,O,O,False,O,187,καί,0543-001.xml,0
5100,105366286,λίαν,O,O,O,False,O,187,λίαν,0543-001.xml,0
5101,105366287,ἀγεννῶς,O,O,O,False,O,187,ἀγεννής,0543-001.xml,0
5102,105366288,·,O,O,O,False,O,187,·,0543-001.xml,0
5103,,O,O,O,O,False,O,187,,,0
5104,100298980,μήποτε,O,O,O,False,O,187,μήποτε,0002-001.xml,0
5105,100298981,",",O,O,O,False,O,187,",",0002-001.xml,0
5106,100298982,Κύρν’,B-PER,O,B-PERS,True,PERS,187,Κύρνος,0002-001.xml,0
5107,100298983,",",O,O,O,False,O,187,",",0002-001.xml,0
5108,100298984,ἀγορᾶσθαι,O,O,O,False,O,187,ἀγοράομαι,0002-001.xml,0
5109,100298985,ἔπος,O,O,O,False,O,187,ἔπος,0002-001.xml,0
5110,100298986,μέγα,O,O,O,False,O,187,μέγας,0002-001.xml,0
5111,100298987,·,O,O,O,False,O,187,·,0002-001.xml,0
5112,,O,O,O,O,False,O,187,,,0
5113,106735449,τοῖς,O,O,O,False,O,187,ὁ,0060-001.xml,0
5114,106735450,δὲ,O,O,O,False,O,187,δέ,0060-001.xml,0
5115,106735451,συνέδροις,O,O,O,False,O,187,σύνεδρος,0060-001.xml,0
5116,106735452,τῶν,O,O,O,False,O,187,ὁ,0060-001.xml,0
5117,106735453,Ἑλλήνων,B-GRP,O,B-GRP,True,MISC,187,Ἕλλην,0060-001.xml,0
5118,106735454,",",O,O,O,False,O,187,",",0060-001.xml,0
5119,106735455,ἐπειδὴ,O,O,O,False,O,187,ἐπειδή,0060-001.xml,0
5120,106735456,πλησίον,O,O,O,False,O,187,πλησίον,0060-001.xml,0
5121,106735457,εἶναι,O,O,O,False,O,187,εἰμί,0060-001.xml,0
5122,106735458,προσαπηγγέλθησαν,O,O,O,False,O,187,προσαπαγγέλλω,0060-001.xml,0
5123,106735459,αἱ,O,O,O,False,O,187,ὁ,0060-001.xml,0
5124,106735460,τῶν,O,O,O,False,O,187,ὁ,0060-001.xml,0
5125,106735461,Περσῶν,B-GRP,O,B-GRP,True,MISC,187,Πέρσης,0060-001.xml,0
5126,106735462,δυνάμεις,O,O,O,False,O,187,δύναμις,0060-001.xml,0
5127,106735463,",",O,O,O,False,O,187,",",0060-001.xml,0
5128,106735464,ἔδοξε,O,O,O,False,O,187,δοκέω,0060-001.xml,0
5129,106735465,ταχέως,O,O,O,False,O,187,ταχύς,0060-001.xml,0
5130,106735466,ἀποστέλλειν,O,O,O,False,O,187,ἀποστέλλω,0060-001.xml,0
5131,106735467,τὴν,O,O,O,False,O,187,ὁ,0060-001.xml,0
5132,106735468,μὲν,O,O,O,False,O,187,μέν,0060-001.xml,0
5133,106735469,ναυτικὴν,O,O,O,False,O,187,ναυτικός,0060-001.xml,0
5134,106735470,δύναμιν,O,O,O,False,O,187,δύναμις,0060-001.xml,0
5135,106735471,ἐπ’,O,O,O,False,O,187,ἐπί,0060-001.xml,0
5136,106735472,Ἀρτεμίσιον,B-LOC,O,B-LOC,True,MISC,187,Ἀρτεμίσιον,0060-001.xml,0
5137,106735473,τῆς,O,O,O,False,O,187,ὁ,0060-001.xml,0
5138,106735474,Εὐβοίας,B-LOC,O,B-LOC,True,MISC,187,Εὔβοια,0060-001.xml,0
5139,106735475,",",O,O,O,False,O,187,",",0060-001.xml,0
5140,106735476,εὔθετον,O,O,O,False,O,187,εὔθετος,0060-001.xml,0
5141,106735477,ὁρῶσι,O,O,O,False,O,187,ὁράω,0060-001.xml,0
5142,106735478,τὸν,O,O,O,False,O,187,ὁ,0060-001.xml,0
5143,106735479,τόπον,O,O,O,False,O,187,τόπος,0060-001.xml,0
5144,106735480,τοῦτον,O,O,O,False,O,187,οὗτος,0060-001.xml,0
5145,106735481,πρὸς,O,O,O,False,O,187,πρός,0060-001.xml,0
5146,106735482,τὴν,O,O,O,False,O,187,ὁ,0060-001.xml,0
5147,106735483,ἀπάντησιν,O,O,O,False,O,187,ἀπάντησις,0060-001.xml,0
5148,106735484,τῶν,O,O,O,False,O,187,ὁ,0060-001.xml,0
5149,106735485,πολεμίων,O,O,O,False,O,187,πολέμιος,0060-001.xml,0
5150,106735486,",",O,O,O,False,O,187,",",0060-001.xml,0
5151,106735487,εἰς,O,O,O,False,O,187,εἰς,0060-001.xml,0
5152,106735488,δὲ,O,O,O,False,O,187,δέ,0060-001.xml,0
5153,106735489,τὰς,O,O,O,False,O,187,ὁ,0060-001.xml,0
5154,106735490,Θερμοπύλας,B-LOC,O,B-LOC,True,MISC,187,Θερμοπύλαι,0060-001.xml,0
5155,106735491,τοὺς,O,O,O,False,O,187,ὁ,0060-001.xml,0
5156,106735492,ἱκανοὺς,O,O,O,False,O,187,ἱκανός,0060-001.xml,0
5157,106735493,ὁπλίτας,O,O,O,False,O,187,ὁπλίτης,0060-001.xml,0
5158,106735494,",",O,O,O,False,O,187,",",0060-001.xml,0
5159,106735495,προκαταληψομένους,O,O,O,False,O,187,προκαταλαμβάνω,0060-001.xml,0
5160,106735496,τὰς,O,O,O,False,O,187,ὁ,0060-001.xml,0
5161,106735497,ἐν,O,O,O,False,O,187,ἐν,0060-001.xml,0
5162,106735498,τοῖς,O,O,O,False,O,187,ὁ,0060-001.xml,0
5163,106735499,στενοῖς,O,O,O,False,O,187,στενός,0060-001.xml,0
5164,106735500,παρόδους,O,O,O,False,O,187,πάροδος,0060-001.xml,0
5165,106735501,καὶ,O,O,O,False,O,187,καί,0060-001.xml,0
5166,106735502,κωλύσοντας,O,O,O,False,O,187,κωλύω,0060-001.xml,0
5167,106735503,προάγειν,O,O,O,False,O,187,προάγω,0060-001.xml,0
5168,106735504,ἐπὶ,O,O,O,False,O,187,ἐπί,0060-001.xml,0
5169,106735505,τὴν,O,O,O,False,O,187,ὁ,0060-001.xml,0
5170,106735506,Ἑλλάδα,B-LOC,O,B-LOC,True,MISC,187,Ἑλλάς,0060-001.xml,0
5171,106735507,τοὺς,O,O,O,False,O,187,ὁ,0060-001.xml,0
5172,106735508,βαρβάρους,O,O,O,False,O,187,βάρβαρος,0060-001.xml,0
5173,106735509,·,O,O,O,False,O,187,·,0060-001.xml,0
5174,,O,O,O,O,False,O,187,,,0
5175,107770814,ἐν,O,O,O,False,O,187,ἐν,0099-001.xml,0
5176,107770815,δὲ,O,O,O,False,O,187,δέ,0099-001.xml,0
5177,107770816,τῇ,O,O,O,False,O,187,ὁ,0099-001.xml,0
5178,107770817,νῦν,O,O,O,False,O,187,νῦν,0099-001.xml,0
5179,107770818,πόλει,O,O,O,False,O,187,πόλις,0099-001.xml,0
5180,107770819,τὸ,O,O,O,False,O,187,ὁ,0099-001.xml,0
5181,107770820,τῆς,O,O,O,False,O,187,ὁ,0099-001.xml,0
5182,107770821,Λευκοφρυήνης,B-PER,O,B-PERS,True,PERS,187,Λευκοφρυήνη,0099-001.xml,0
5183,107770822,ἱερὸν,O,O,O,False,O,187,ἱερός,0099-001.xml,0
5184,107770823,ἔστιν,O,O,O,False,O,187,εἰμί,0099-001.xml,0
5185,107770824,Ἀρτέμιδος,I-PER,O,I-PERS,True,PERS,187,Ἄρτεμις,0099-001.xml,1
5186,107770825,",",O,O,O,False,O,187,",",0099-001.xml,0
5187,107770826,ὃ,O,O,O,False,O,187,ὅς,0099-001.xml,0
5188,107770827,τῷ,O,O,O,False,O,187,ὁ,0099-001.xml,0
5189,107770828,μὲν,O,O,O,False,O,187,μέν,0099-001.xml,0
5190,107770829,μεγέθει,O,O,O,False,O,187,μέγεθος,0099-001.xml,0
5191,107770830,τοῦ,O,O,O,False,O,187,ὁ,0099-001.xml,0
5192,107770831,ναοῦ,O,O,O,False,O,187,ναός,0099-001.xml,0
5193,107770832,καὶ,O,O,O,False,O,187,καί,0099-001.xml,0
5194,107770833,τῷ,O,O,O,False,O,187,ὁ,0099-001.xml,0
5195,107770834,πλήθει,O,O,O,False,O,187,πλῆθος,0099-001.xml,0
5196,107770835,τῶν,O,O,O,False,O,187,ὁ,0099-001.xml,0
5197,107770836,ἀναθημάτων,O,O,O,False,O,187,ἀνάθημα,0099-001.xml,0
5198,107770837,λείπεται,O,O,O,False,O,187,λείπω,0099-001.xml,0
5199,107770838,τοῦ,O,O,O,False,O,187,ὁ,0099-001.xml,0
5200,107770839,ἐν,O,O,O,False,O,187,ἐν,0099-001.xml,0
5201,107770840,Ἐφέσῳ,B-LOC,O,B-LOC,True,MISC,187,Ἔφεσος,0099-001.xml,0
5202,107770841,",",O,O,O,False,O,187,",",0099-001.xml,0
5203,107770842,τῇ,O,O,O,False,O,187,ὁ,0099-001.xml,0
5204,107770843,δ’,O,O,O,False,O,187,δέ,0099-001.xml,0
5205,107770844,εὐρυθμίᾳ,O,O,O,False,O,187,εὐρυθμία,0099-001.xml,0
5206,107770845,καὶ,O,O,O,False,O,187,καί,0099-001.xml,0
5207,107770846,τῇ,O,O,O,False,O,187,ὁ,0099-001.xml,0
